
========> The following is the setup for this run:

2021_8_6_22_50_59_data_cifar10_arch_resnet18_init_kaimingn_GPUs_1_minib_128_opt_SGD+M_lr_1.05_lrpolicy_cosine_lr_ep_160

arch: resnet18
pretrained: False
resume: 
dataname: cifar10
datapath: ./data/cifar10/
workers: 20
batch_size: 128
init_policy: kaimingn
init_kaiming_mode: fan_in
init_kaiming_nonlinearity: relu
init_bias: zero
optimizer: SGD+M
epochs: 160
initial_epoch: 0
label_smoothing: 0.0
weight_decay: 0.0001
lr: 1.05
lr_policy: cosine_lr
warmup_length: 0
lr_gamma: 0.1
lr_steps: [80, 120]
lowest_lr: 0.001
scale_coslr: 0.05
exp_coslr: 1
normal_exp_scale: 1500
momentum: 0.9
nesterov: False
evaluate: False
print_freq_tr: 10
print_freq_ts: 10
config: cifar10_resnet18_train
logterminal: False
save_stages: False
gpu_idx: ['7']
local_rank: 0
channels_last: False
distributed: False
world_size: 1

=> Global rank of the current node is 0 and the process id is 49721.
=> There are 1 process(es) runing on GPU(s).
=> Visible GPU(s) are ['7'] for running 1 process(es).
=> Execute `nvidia-smi` on a differnt terminal to see used GPUs.
=> GPU 7 whose id is 0 is being used for training of the current process.

Files already downloaded and verified
=> The model, i.e., resnet18, is being replicated on 1 processes.

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [  10/ 391] | Time(avg): 3.08 | Speed: (pics/sec):   416
Learning rate: 1.0500 | Curr loss: 4.3415 | Avg loss: 17.9045 | Prec@1(avg) 8.91 % | Prec@5(avg) 45.94 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [  20/ 391] | Time(avg): 2.37 | Speed: (pics/sec):   540
Learning rate: 1.0500 | Curr loss: 2.7523 | Avg loss: 10.9196 | Prec@1(avg) 9.02 % | Prec@5(avg) 49.02 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [  30/ 391] | Time(avg): 2.28 | Speed: (pics/sec):   561
Learning rate: 1.0500 | Curr loss: 2.8352 | Avg loss: 8.4199 | Prec@1(avg) 9.51 % | Prec@5(avg) 48.96 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [  40/ 391] | Time(avg): 2.20 | Speed: (pics/sec):   582
Learning rate: 1.0500 | Curr loss: 3.1462 | Avg loss: 6.9891 | Prec@1(avg) 9.77 % | Prec@5(avg) 49.14 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [  50/ 391] | Time(avg): 2.13 | Speed: (pics/sec):   601
Learning rate: 1.0500 | Curr loss: 2.5605 | Avg loss: 6.1112 | Prec@1(avg) 10.02 % | Prec@5(avg) 49.69 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [  60/ 391] | Time(avg): 2.19 | Speed: (pics/sec):   584
Learning rate: 1.0500 | Curr loss: 2.4968 | Avg loss: 5.5584 | Prec@1(avg) 10.44 % | Prec@5(avg) 50.25 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [  70/ 391] | Time(avg): 2.15 | Speed: (pics/sec):   595
Learning rate: 1.0500 | Curr loss: 2.3499 | Avg loss: 5.1100 | Prec@1(avg) 10.42 % | Prec@5(avg) 50.12 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [  80/ 391] | Time(avg): 2.12 | Speed: (pics/sec):   604
Learning rate: 1.0500 | Curr loss: 2.3075 | Avg loss: 4.7646 | Prec@1(avg) 10.55 % | Prec@5(avg) 50.03 %

