
========> The following is the setup for this run:

2021_8_6_22_50_39_data_cifar10_arch_resnet18_init_kaimingn_GPUs_1_minib_128_opt_SGD+M_lr_1.03_lrpolicy_cosine_lr_ep_160

arch: resnet18
pretrained: False
resume: 
dataname: cifar10
datapath: ./data/cifar10/
workers: 20
batch_size: 128
init_policy: kaimingn
init_kaiming_mode: fan_in
init_kaiming_nonlinearity: relu
init_bias: zero
optimizer: SGD+M
epochs: 160
initial_epoch: 0
label_smoothing: 0.0
weight_decay: 0.0001
lr: 1.03
lr_policy: cosine_lr
warmup_length: 0
lr_gamma: 0.1
lr_steps: [80, 120]
lowest_lr: 0.001
scale_coslr: 0.05
exp_coslr: 1
normal_exp_scale: 1500
momentum: 0.9
nesterov: False
evaluate: False
print_freq_tr: 10
print_freq_ts: 10
config: cifar10_resnet18_train
logterminal: False
save_stages: False
gpu_idx: ['3']
local_rank: 0
channels_last: False
distributed: False
world_size: 1

=> Global rank of the current node is 0 and the process id is 48955.
=> There are 1 process(es) runing on GPU(s).
=> Visible GPU(s) are ['3'] for running 1 process(es).
=> Execute `nvidia-smi` on a differnt terminal to see used GPUs.
=> GPU 3 whose id is 0 is being used for training of the current process.

Files already downloaded and verified
=> The model, i.e., resnet18, is being replicated on 1 processes.

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [  10/ 391] | Time(avg): 3.08 | Speed: (pics/sec):   415
Learning rate: 1.0300 | Curr loss: 12.3703 | Avg loss: 22.6869 | Prec@1(avg) 7.50 % | Prec@5(avg) 43.59 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [  20/ 391] | Time(avg): 2.74 | Speed: (pics/sec):   466
Learning rate: 1.0300 | Curr loss: 3.8703 | Avg loss: 14.8227 | Prec@1(avg) 8.67 % | Prec@5(avg) 46.48 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [  30/ 391] | Time(avg): 2.27 | Speed: (pics/sec):   565
Learning rate: 1.0300 | Curr loss: 2.8832 | Avg loss: 11.0242 | Prec@1(avg) 9.30 % | Prec@5(avg) 47.99 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [  40/ 391] | Time(avg): 2.24 | Speed: (pics/sec):   572
Learning rate: 1.0300 | Curr loss: 2.4303 | Avg loss: 8.9860 | Prec@1(avg) 9.69 % | Prec@5(avg) 49.24 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [  50/ 391] | Time(avg): 2.27 | Speed: (pics/sec):   563
Learning rate: 1.0300 | Curr loss:   nan | Avg loss:   nan | Prec@1(avg) 9.83 % | Prec@5(avg) 49.52 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [  60/ 391] | Time(avg): 2.28 | Speed: (pics/sec):   560
Learning rate: 1.0300 | Curr loss: 2.4111 | Avg loss:   nan | Prec@1(avg) 9.66 % | Prec@5(avg) 49.52 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [  70/ 391] | Time(avg): 2.22 | Speed: (pics/sec):   576
