
========> The following is the setup for this run:

2021_8_6_22_50_28_data_cifar10_arch_resnet18_init_kaimingn_GPUs_1_minib_128_opt_SGD+M_lr_1.02_lrpolicy_cosine_lr_ep_160

arch: resnet18
pretrained: False
resume: 
dataname: cifar10
datapath: ./data/cifar10/
workers: 20
batch_size: 128
init_policy: kaimingn
init_kaiming_mode: fan_in
init_kaiming_nonlinearity: relu
init_bias: zero
optimizer: SGD+M
epochs: 160
initial_epoch: 0
label_smoothing: 0.0
weight_decay: 0.0001
lr: 1.02
lr_policy: cosine_lr
warmup_length: 0
lr_gamma: 0.1
lr_steps: [80, 120]
lowest_lr: 0.001
scale_coslr: 0.05
exp_coslr: 1
normal_exp_scale: 1500
momentum: 0.9
nesterov: False
evaluate: False
print_freq_tr: 10
print_freq_ts: 10
config: cifar10_resnet18_train
logterminal: False
save_stages: False
gpu_idx: ['1']
local_rank: 0
channels_last: False
distributed: False
world_size: 1

=> Global rank of the current node is 0 and the process id is 48040.
=> There are 1 process(es) runing on GPU(s).
=> Visible GPU(s) are ['1'] for running 1 process(es).
=> Execute `nvidia-smi` on a differnt terminal to see used GPUs.
=> GPU 1 whose id is 0 is being used for training of the current process.

Files already downloaded and verified
=> The model, i.e., resnet18, is being replicated on 1 processes.

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [  10/ 391] | Time(avg): 2.29 | Speed: (pics/sec):   560
Learning rate: 1.0200 | Curr loss: 10.6739 | Avg loss: 26.7932 | Prec@1(avg) 8.59 % | Prec@5(avg) 45.08 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [  20/ 391] | Time(avg): 1.80 | Speed: (pics/sec):   710
Learning rate: 1.0200 | Curr loss: 10.3089 | Avg loss: 16.6980 | Prec@1(avg) 10.31 % | Prec@5(avg) 48.40 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [  30/ 391] | Time(avg): 1.51 | Speed: (pics/sec):   848
Learning rate: 1.0200 | Curr loss: 5.6092 | Avg loss:   nan | Prec@1(avg) 10.78 % | Prec@5(avg) 49.58 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [  40/ 391] | Time(avg): 1.30 | Speed: (pics/sec):   982
Learning rate: 1.0200 | Curr loss:   nan | Avg loss:   nan | Prec@1(avg) 10.49 % | Prec@5(avg) 49.63 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [  50/ 391] | Time(avg): 1.22 | Speed: (pics/sec):  1050
Learning rate: 1.0200 | Curr loss:   nan | Avg loss:   nan | Prec@1(avg) 10.30 % | Prec@5(avg) 49.38 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [  60/ 391] | Time(avg): 1.21 | Speed: (pics/sec):  1054
Learning rate: 1.0200 | Curr loss:   nan | Avg loss:   nan | Prec@1(avg) 10.25 % | Prec@5(avg) 49.57 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [  70/ 391] | Time(avg): 1.32 | Speed: (pics/sec):   968
Learning rate: 1.0200 | Curr loss:   nan | Avg loss:   nan | Prec@1(avg) 10.28 % | Prec@5(avg) 49.56 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [  80/ 391] | Time(avg): 1.36 | Speed: (pics/sec):   942
Learning rate: 1.0200 | Curr loss: 19.6237 | Avg loss:   nan | Prec@1(avg) 10.31 % | Prec@5(avg) 49.88 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [  90/ 391] | Time(avg): 1.37 | Speed: (pics/sec):   937
Learning rate: 1.0200 | Curr loss:   nan | Avg loss:   nan | Prec@1(avg) 10.36 % | Prec@5(avg) 50.08 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [ 100/ 391] | Time(avg): 1.48 | Speed: (pics/sec):   864
Learning rate: 1.0200 | Curr loss: 39.7186 | Avg loss:   nan | Prec@1(avg) 10.45 % | Prec@5(avg) 50.21 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [ 110/ 391] | Time(avg): 1.51 | Speed: (pics/sec):   850
Learning rate: 1.0200 | Curr loss:   nan | Avg loss:   nan | Prec@1(avg) 10.55 % | Prec@5(avg) 50.31 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [ 120/ 391] | Time(avg): 1.48 | Speed: (pics/sec):   862
Learning rate: 1.0200 | Curr loss: 54.1771 | Avg loss:   nan | Prec@1(avg) 10.55 % | Prec@5(avg) 50.43 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [ 130/ 391] | Time(avg): 1.55 | Speed: (pics/sec):   827
Learning rate: 1.0200 | Curr loss:   nan | Avg loss:   nan | Prec@1(avg) 10.53 % | Prec@5(avg) 50.46 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [ 140/ 391] | Time(avg): 1.58 | Speed: (pics/sec):   808
Learning rate: 1.0200 | Curr loss: 44.6093 | Avg loss:   nan | Prec@1(avg) 10.56 % | Prec@5(avg) 50.53 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [ 150/ 391] | Time(avg): 1.63 | Speed: (pics/sec):   784
Learning rate: 1.0200 | Curr loss: 62.6045 | Avg loss:   nan | Prec@1(avg) 10.58 % | Prec@5(avg) 50.45 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [ 160/ 391] | Time(avg): 1.65 | Speed: (pics/sec):   777
Learning rate: 1.0200 | Curr loss:   nan | Avg loss:   nan | Prec@1(avg) 10.52 % | Prec@5(avg) 50.46 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [ 170/ 391] | Time(avg): 1.69 | Speed: (pics/sec):   759
Learning rate: 1.0200 | Curr loss: 61.8770 | Avg loss:   nan | Prec@1(avg) 10.52 % | Prec@5(avg) 50.44 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [ 180/ 391] | Time(avg): 1.74 | Speed: (pics/sec):   737
Learning rate: 1.0200 | Curr loss:   nan | Avg loss:   nan | Prec@1(avg) 10.43 % | Prec@5(avg) 50.25 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [ 190/ 391] | Time(avg): 1.77 | Speed: (pics/sec):   725
Learning rate: 1.0200 | Curr loss: 42.7072 | Avg loss:   nan | Prec@1(avg) 10.46 % | Prec@5(avg) 50.14 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [ 200/ 391] | Time(avg): 1.79 | Speed: (pics/sec):   716
Learning rate: 1.0200 | Curr loss: 56.1029 | Avg loss:   nan | Prec@1(avg) 10.41 % | Prec@5(avg) 50.06 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [ 210/ 391] | Time(avg): 1.80 | Speed: (pics/sec):   712
Learning rate: 1.0200 | Curr loss: 43.0434 | Avg loss:   nan | Prec@1(avg) 10.40 % | Prec@5(avg) 49.99 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [ 220/ 391] | Time(avg): 1.83 | Speed: (pics/sec):   699
Learning rate: 1.0200 | Curr loss: 43.9496 | Avg loss:   nan | Prec@1(avg) 10.37 % | Prec@5(avg) 50.01 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [ 230/ 391] | Time(avg): 1.85 | Speed: (pics/sec):   691
Learning rate: 1.0200 | Curr loss:   nan | Avg loss:   nan | Prec@1(avg) 10.37 % | Prec@5(avg) 49.99 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [ 240/ 391] | Time(avg): 1.88 | Speed: (pics/sec):   681
Learning rate: 1.0200 | Curr loss: 50.7471 | Avg loss:   nan | Prec@1(avg) 10.40 % | Prec@5(avg) 50.08 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [ 250/ 391] | Time(avg): 1.89 | Speed: (pics/sec):   676
Learning rate: 1.0200 | Curr loss: 41.0856 | Avg loss:   nan | Prec@1(avg) 10.42 % | Prec@5(avg) 50.13 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [ 260/ 391] | Time(avg): 1.90 | Speed: (pics/sec):   675
