
========> The following is the setup for this run:

2021_8_6_22_50_23_data_cifar10_arch_resnet18_init_kaimingn_GPUs_1_minib_128_opt_SGD+M_lr_1.02_lrpolicy_cosine_lr_ep_160

arch: resnet18
pretrained: False
resume: 
dataname: cifar10
datapath: ./data/cifar10/
workers: 20
batch_size: 128
init_policy: kaimingn
init_kaiming_mode: fan_in
init_kaiming_nonlinearity: relu
init_bias: zero
optimizer: SGD+M
epochs: 160
initial_epoch: 0
label_smoothing: 0.0
weight_decay: 0.0001
lr: 1.02
lr_policy: cosine_lr
warmup_length: 0
lr_gamma: 0.1
lr_steps: [80, 120]
lowest_lr: 0.001
scale_coslr: 0.1
exp_coslr: 1
normal_exp_scale: 1500
momentum: 0.9
nesterov: False
evaluate: False
print_freq_tr: 10
print_freq_ts: 10
config: cifar10_resnet18_train
logterminal: False
save_stages: False
gpu_idx: ['0']
local_rank: 0
channels_last: False
distributed: False
world_size: 1

=> Global rank of the current node is 0 and the process id is 47739.
=> There are 1 process(es) runing on GPU(s).
=> Visible GPU(s) are ['0'] for running 1 process(es).
=> Execute `nvidia-smi` on a differnt terminal to see used GPUs.
=> GPU 0 whose id is 0 is being used for training of the current process.

Files already downloaded and verified
=> The model, i.e., resnet18, is being replicated on 1 processes.

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [  10/ 391] | Time(avg): 2.11 | Speed: (pics/sec):   606
Learning rate: 1.0200 | Curr loss: 5.3603 | Avg loss: 22.2364 | Prec@1(avg) 9.22 % | Prec@5(avg) 44.92 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [  20/ 391] | Time(avg): 1.40 | Speed: (pics/sec):   913
Learning rate: 1.0200 | Curr loss: 3.3582 | Avg loss: 12.8610 | Prec@1(avg) 10.04 % | Prec@5(avg) 47.34 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [  30/ 391] | Time(avg): 1.42 | Speed: (pics/sec):   899
Learning rate: 1.0200 | Curr loss: 2.4232 | Avg loss: 9.4933 | Prec@1(avg) 10.60 % | Prec@5(avg) 49.11 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [  40/ 391] | Time(avg): 1.36 | Speed: (pics/sec):   940
Learning rate: 1.0200 | Curr loss: 2.4301 | Avg loss: 7.7675 | Prec@1(avg) 10.86 % | Prec@5(avg) 50.64 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [  50/ 391] | Time(avg): 1.30 | Speed: (pics/sec):   985
Learning rate: 1.0200 | Curr loss: 2.3165 | Avg loss: 6.6973 | Prec@1(avg) 11.50 % | Prec@5(avg) 51.61 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [  60/ 391] | Time(avg): 1.37 | Speed: (pics/sec):   937
Learning rate: 1.0200 | Curr loss: 2.4086 | Avg loss: 5.9875 | Prec@1(avg) 11.88 % | Prec@5(avg) 52.17 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [  70/ 391] | Time(avg): 1.40 | Speed: (pics/sec):   911
Learning rate: 1.0200 | Curr loss: 2.3350 | Avg loss: 5.4855 | Prec@1(avg) 11.74 % | Prec@5(avg) 52.68 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [  80/ 391] | Time(avg): 1.33 | Speed: (pics/sec):   965
Learning rate: 1.0200 | Curr loss: 2.8262 | Avg loss: 5.1019 | Prec@1(avg) 11.82 % | Prec@5(avg) 53.27 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [  90/ 391] | Time(avg): 1.31 | Speed: (pics/sec):   980
Learning rate: 1.0200 | Curr loss: 2.3494 | Avg loss: 4.7964 | Prec@1(avg) 12.20 % | Prec@5(avg) 54.38 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [ 100/ 391] | Time(avg): 1.31 | Speed: (pics/sec):   974
Learning rate: 1.0200 | Curr loss: 2.3250 | Avg loss: 4.5468 | Prec@1(avg) 12.38 % | Prec@5(avg) 55.80 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [ 110/ 391] | Time(avg): 1.36 | Speed: (pics/sec):   940
Learning rate: 1.0200 | Curr loss: 2.1621 | Avg loss: 4.3377 | Prec@1(avg) 12.51 % | Prec@5(avg) 56.69 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [ 120/ 391] | Time(avg): 1.37 | Speed: (pics/sec):   935
Learning rate: 1.0200 | Curr loss: 2.3198 | Avg loss: 4.1673 | Prec@1(avg) 12.62 % | Prec@5(avg) 57.50 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [ 130/ 391] | Time(avg): 1.38 | Speed: (pics/sec):   928
Learning rate: 1.0200 | Curr loss: 2.6400 | Avg loss: 4.0443 | Prec@1(avg) 12.73 % | Prec@5(avg) 57.91 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [ 140/ 391] | Time(avg): 1.43 | Speed: (pics/sec):   898
Learning rate: 1.0200 | Curr loss: 2.5932 | Avg loss: 4.0038 | Prec@1(avg) 12.56 % | Prec@5(avg) 57.18 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [ 150/ 391] | Time(avg): 1.44 | Speed: (pics/sec):   889
Learning rate: 1.0200 | Curr loss: 2.4076 | Avg loss: 3.9028 | Prec@1(avg) 12.41 % | Prec@5(avg) 56.69 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [ 160/ 391] | Time(avg): 1.41 | Speed: (pics/sec):   905
Learning rate: 1.0200 | Curr loss: 2.3576 | Avg loss: 3.8068 | Prec@1(avg) 12.29 % | Prec@5(avg) 56.24 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [ 170/ 391] | Time(avg): 1.45 | Speed: (pics/sec):   881
Learning rate: 1.0200 | Curr loss: 2.3706 | Avg loss: 3.7215 | Prec@1(avg) 12.22 % | Prec@5(avg) 55.80 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [ 180/ 391] | Time(avg): 1.48 | Speed: (pics/sec):   866
Learning rate: 1.0200 | Curr loss: 2.3391 | Avg loss: 3.6452 | Prec@1(avg) 12.14 % | Prec@5(avg) 55.47 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [ 190/ 391] | Time(avg): 1.51 | Speed: (pics/sec):   850
Learning rate: 1.0200 | Curr loss: 2.3251 | Avg loss: 3.5773 | Prec@1(avg) 12.00 % | Prec@5(avg) 55.15 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [ 200/ 391] | Time(avg): 1.52 | Speed: (pics/sec):   844
Learning rate: 1.0200 | Curr loss: 2.3225 | Avg loss: 3.5151 | Prec@1(avg) 11.90 % | Prec@5(avg) 54.98 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [ 210/ 391] | Time(avg): 1.51 | Speed: (pics/sec):   846
