
========> The following is the setup for this run:

2021_8_6_22_49_26_data_cifar10_arch_resnet18_init_kaimingn_GPUs_1_minib_128_opt_SGD+M_lr_1.05_lrpolicy_cosine_lr_ep_160

arch: resnet18
pretrained: False
resume: 
dataname: cifar10
datapath: ./data/cifar10/
workers: 20
batch_size: 128
init_policy: kaimingn
init_kaiming_mode: fan_in
init_kaiming_nonlinearity: relu
init_bias: zero
optimizer: SGD+M
epochs: 160
initial_epoch: 0
label_smoothing: 0.0
weight_decay: 5e-05
lr: 1.05
lr_policy: cosine_lr
warmup_length: 0
lr_gamma: 0.1
lr_steps: [80, 120]
lowest_lr: 0.001
scale_coslr: 0.05
exp_coslr: 1
normal_exp_scale: 1500
momentum: 0.9
nesterov: False
evaluate: False
print_freq_tr: 10
print_freq_ts: 10
config: cifar10_resnet18_train
logterminal: False
save_stages: False
gpu_idx: ['7']
local_rank: 0
channels_last: False
distributed: False
world_size: 1

=> Global rank of the current node is 0 and the process id is 45243.
=> There are 1 process(es) runing on GPU(s).
=> Visible GPU(s) are ['7'] for running 1 process(es).
=> Execute `nvidia-smi` on a differnt terminal to see used GPUs.
=> GPU 7 whose id is 0 is being used for training of the current process.

Files already downloaded and verified
=> The model, i.e., resnet18, is being replicated on 1 processes.

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [  10/ 391] | Time(avg): 2.17 | Speed: (pics/sec):   589
Learning rate: 1.0500 | Curr loss: 5.9312 | Avg loss: 25.9893 | Prec@1(avg) 10.00 % | Prec@5(avg) 49.22 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [  20/ 391] | Time(avg): 1.50 | Speed: (pics/sec):   856
Learning rate: 1.0500 | Curr loss: 3.5236 | Avg loss: 15.2994 | Prec@1(avg) 10.51 % | Prec@5(avg) 50.62 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [  30/ 391] | Time(avg): 1.42 | Speed: (pics/sec):   903
Learning rate: 1.0500 | Curr loss: 2.9663 | Avg loss: 11.3386 | Prec@1(avg) 10.91 % | Prec@5(avg) 51.22 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [  40/ 391] | Time(avg): 1.26 | Speed: (pics/sec):  1013
Learning rate: 1.0500 | Curr loss: 2.4339 | Avg loss: 9.1790 | Prec@1(avg) 10.64 % | Prec@5(avg) 51.33 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [  50/ 391] | Time(avg): 1.23 | Speed: (pics/sec):  1039
Learning rate: 1.0500 | Curr loss: 2.3116 | Avg loss: 7.8152 | Prec@1(avg) 10.69 % | Prec@5(avg) 51.64 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [  60/ 391] | Time(avg): 1.20 | Speed: (pics/sec):  1066
