
========> The following is the setup for this run:

2021_8_6_22_49_1_data_cifar10_arch_resnet18_init_kaimingn_GPUs_1_minib_128_opt_SGD+M_lr_1.03_lrpolicy_cosine_lr_ep_160

arch: resnet18
pretrained: False
resume: 
dataname: cifar10
datapath: ./data/cifar10/
workers: 20
batch_size: 128
init_policy: kaimingn
init_kaiming_mode: fan_in
init_kaiming_nonlinearity: relu
init_bias: zero
optimizer: SGD+M
epochs: 160
initial_epoch: 0
label_smoothing: 0.0
weight_decay: 5e-05
lr: 1.03
lr_policy: cosine_lr
warmup_length: 0
lr_gamma: 0.1
lr_steps: [80, 120]
lowest_lr: 0.001
scale_coslr: 0.1
exp_coslr: 1
normal_exp_scale: 1500
momentum: 0.9
nesterov: False
evaluate: False
print_freq_tr: 10
print_freq_ts: 10
config: cifar10_resnet18_train
logterminal: False
save_stages: False
gpu_idx: ['2']
local_rank: 0
channels_last: False
distributed: False
world_size: 1

=> Global rank of the current node is 0 and the process id is 43370.
=> There are 1 process(es) runing on GPU(s).
=> Visible GPU(s) are ['2'] for running 1 process(es).
=> Execute `nvidia-smi` on a differnt terminal to see used GPUs.
=> GPU 2 whose id is 0 is being used for training of the current process.

Files already downloaded and verified
=> The model, i.e., resnet18, is being replicated on 1 processes.

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [  10/ 391] | Time(avg): 1.83 | Speed: (pics/sec):   699
Learning rate: 1.0300 | Curr loss: 7.8675 | Avg loss: 25.6316 | Prec@1(avg) 8.98 % | Prec@5(avg) 47.34 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [  20/ 391] | Time(avg): 1.13 | Speed: (pics/sec):  1137
Learning rate: 1.0300 | Curr loss: 4.2434 | Avg loss: 15.3255 | Prec@1(avg) 10.04 % | Prec@5(avg) 48.75 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [  30/ 391] | Time(avg): 0.95 | Speed: (pics/sec):  1354
Learning rate: 1.0300 | Curr loss: 7.4659 | Avg loss:   nan | Prec@1(avg) 10.08 % | Prec@5(avg) 49.06 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [  40/ 391] | Time(avg): 0.95 | Speed: (pics/sec):  1343
Learning rate: 1.0300 | Curr loss: 2.5877 | Avg loss:   nan | Prec@1(avg) 9.96 % | Prec@5(avg) 49.36 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [  50/ 391] | Time(avg): 0.91 | Speed: (pics/sec):  1413
Learning rate: 1.0300 | Curr loss: 2.3522 | Avg loss:   nan | Prec@1(avg) 9.89 % | Prec@5(avg) 49.73 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [  60/ 391] | Time(avg): 0.86 | Speed: (pics/sec):  1486
Learning rate: 1.0300 | Curr loss: 2.3484 | Avg loss:   nan | Prec@1(avg) 9.99 % | Prec@5(avg) 49.65 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [  70/ 391] | Time(avg): 0.83 | Speed: (pics/sec):  1545
Learning rate: 1.0300 | Curr loss: 2.3138 | Avg loss:   nan | Prec@1(avg) 10.12 % | Prec@5(avg) 49.74 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [  80/ 391] | Time(avg): 0.80 | Speed: (pics/sec):  1607
Learning rate: 1.0300 | Curr loss: 2.3532 | Avg loss:   nan | Prec@1(avg) 10.03 % | Prec@5(avg) 49.39 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [  90/ 391] | Time(avg): 0.80 | Speed: (pics/sec):  1594
Learning rate: 1.0300 | Curr loss: 2.3937 | Avg loss:   nan | Prec@1(avg) 10.04 % | Prec@5(avg) 49.59 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [ 100/ 391] | Time(avg): 0.83 | Speed: (pics/sec):  1548
Learning rate: 1.0300 | Curr loss: 2.3514 | Avg loss:   nan | Prec@1(avg) 9.99 % | Prec@5(avg) 49.66 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [ 110/ 391] | Time(avg): 0.89 | Speed: (pics/sec):  1437
Learning rate: 1.0300 | Curr loss: 2.3082 | Avg loss:   nan | Prec@1(avg) 10.03 % | Prec@5(avg) 49.64 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [ 120/ 391] | Time(avg): 0.88 | Speed: (pics/sec):  1459
Learning rate: 1.0300 | Curr loss: 2.3374 | Avg loss:   nan | Prec@1(avg) 9.99 % | Prec@5(avg) 49.69 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [ 130/ 391] | Time(avg): 0.87 | Speed: (pics/sec):  1479
Learning rate: 1.0300 | Curr loss: 2.3250 | Avg loss:   nan | Prec@1(avg) 9.95 % | Prec@5(avg) 49.66 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [ 140/ 391] | Time(avg): 0.86 | Speed: (pics/sec):  1488
Learning rate: 1.0300 | Curr loss: 2.3592 | Avg loss:   nan | Prec@1(avg) 9.89 % | Prec@5(avg) 49.68 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [ 150/ 391] | Time(avg): 0.84 | Speed: (pics/sec):  1523
Learning rate: 1.0300 | Curr loss: 2.3440 | Avg loss:   nan | Prec@1(avg) 9.97 % | Prec@5(avg) 49.66 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [ 160/ 391] | Time(avg): 0.81 | Speed: (pics/sec):  1575
Learning rate: 1.0300 | Curr loss: 2.3386 | Avg loss:   nan | Prec@1(avg) 9.97 % | Prec@5(avg) 49.63 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [ 170/ 391] | Time(avg): 0.84 | Speed: (pics/sec):  1517
Learning rate: 1.0300 | Curr loss: 2.3187 | Avg loss:   nan | Prec@1(avg) 10.01 % | Prec@5(avg) 49.61 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [ 180/ 391] | Time(avg): 0.82 | Speed: (pics/sec):  1560
Learning rate: 1.0300 | Curr loss:   nan | Avg loss:   nan | Prec@1(avg) 9.96 % | Prec@5(avg) 49.66 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [ 190/ 391] | Time(avg): 0.83 | Speed: (pics/sec):  1543
Learning rate: 1.0300 | Curr loss: 2.3310 | Avg loss:   nan | Prec@1(avg) 9.89 % | Prec@5(avg) 49.68 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [ 200/ 391] | Time(avg): 0.84 | Speed: (pics/sec):  1524
Learning rate: 1.0300 | Curr loss: 2.3646 | Avg loss:   nan | Prec@1(avg) 9.93 % | Prec@5(avg) 49.62 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [ 210/ 391] | Time(avg): 0.84 | Speed: (pics/sec):  1523
Learning rate: 1.0300 | Curr loss: 2.3270 | Avg loss:   nan | Prec@1(avg) 9.94 % | Prec@5(avg) 49.78 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [ 220/ 391] | Time(avg): 0.86 | Speed: (pics/sec):  1489
Learning rate: 1.0300 | Curr loss: 2.3426 | Avg loss:   nan | Prec@1(avg) 9.92 % | Prec@5(avg) 49.77 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [ 230/ 391] | Time(avg): 0.86 | Speed: (pics/sec):  1484
Learning rate: 1.0300 | Curr loss: 2.3770 | Avg loss:   nan | Prec@1(avg) 9.92 % | Prec@5(avg) 49.74 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [ 240/ 391] | Time(avg): 0.86 | Speed: (pics/sec):  1485
Learning rate: 1.0300 | Curr loss:   nan | Avg loss:   nan | Prec@1(avg) 9.89 % | Prec@5(avg) 49.74 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [ 250/ 391] | Time(avg): 0.87 | Speed: (pics/sec):  1475
Learning rate: 1.0300 | Curr loss: 2.3423 | Avg loss:   nan | Prec@1(avg) 9.91 % | Prec@5(avg) 49.73 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [ 260/ 391] | Time(avg): 0.88 | Speed: (pics/sec):  1461
Learning rate: 1.0300 | Curr loss: 2.3294 | Avg loss:   nan | Prec@1(avg) 9.86 % | Prec@5(avg) 49.66 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [ 270/ 391] | Time(avg): 0.92 | Speed: (pics/sec):  1398
Learning rate: 1.0300 | Curr loss: 2.3387 | Avg loss:   nan | Prec@1(avg) 9.88 % | Prec@5(avg) 49.59 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [ 280/ 391] | Time(avg): 0.92 | Speed: (pics/sec):  1399
Learning rate: 1.0300 | Curr loss: 2.3581 | Avg loss:   nan | Prec@1(avg) 9.90 % | Prec@5(avg) 49.67 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [ 290/ 391] | Time(avg): 0.91 | Speed: (pics/sec):  1413
Learning rate: 1.0300 | Curr loss: 2.3145 | Avg loss:   nan | Prec@1(avg) 9.90 % | Prec@5(avg) 49.61 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [ 300/ 391] | Time(avg): 0.91 | Speed: (pics/sec):  1407
Learning rate: 1.0300 | Curr loss: 2.3680 | Avg loss:   nan | Prec@1(avg) 9.89 % | Prec@5(avg) 49.52 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [ 310/ 391] | Time(avg): 0.91 | Speed: (pics/sec):  1407
Learning rate: 1.0300 | Curr loss: 2.3124 | Avg loss:   nan | Prec@1(avg) 9.89 % | Prec@5(avg) 49.47 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [ 320/ 391] | Time(avg): 0.90 | Speed: (pics/sec):  1415
Learning rate: 1.0300 | Curr loss: 2.2860 | Avg loss:   nan | Prec@1(avg) 9.91 % | Prec@5(avg) 49.49 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [ 330/ 391] | Time(avg): 0.91 | Speed: (pics/sec):  1410
Learning rate: 1.0300 | Curr loss: 2.3141 | Avg loss:   nan | Prec@1(avg) 9.88 % | Prec@5(avg) 49.44 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [ 340/ 391] | Time(avg): 0.91 | Speed: (pics/sec):  1407
Learning rate: 1.0300 | Curr loss: 2.3528 | Avg loss:   nan | Prec@1(avg) 9.87 % | Prec@5(avg) 49.45 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [ 350/ 391] | Time(avg): 0.91 | Speed: (pics/sec):  1399
Learning rate: 1.0300 | Curr loss: 2.3454 | Avg loss:   nan | Prec@1(avg) 9.86 % | Prec@5(avg) 49.45 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [ 360/ 391] | Time(avg): 0.91 | Speed: (pics/sec):  1401
Learning rate: 1.0300 | Curr loss: 2.3296 | Avg loss:   nan | Prec@1(avg) 9.84 % | Prec@5(avg) 49.42 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [ 370/ 391] | Time(avg): 0.91 | Speed: (pics/sec):  1403
Learning rate: 1.0300 | Curr loss: 2.3123 | Avg loss:   nan | Prec@1(avg) 9.82 % | Prec@5(avg) 49.46 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [ 380/ 391] | Time(avg): 0.92 | Speed: (pics/sec):  1398
Learning rate: 1.0300 | Curr loss: 2.3343 | Avg loss:   nan | Prec@1(avg) 9.81 % | Prec@5(avg) 49.43 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [ 390/ 391] | Time(avg): 0.92 | Speed: (pics/sec):  1394
Learning rate: 1.0300 | Curr loss: 2.3507 | Avg loss:   nan | Prec@1(avg) 9.81 % | Prec@5(avg) 49.47 %

Validation: Epoch: [ 1/160] | Seen data: [  10/  79] | Time(avg): 0.80 | Speed: (pics/sec):  1605
Curr loss:   nan | Avg loss:   nan | Prec@1(avg) 9.61 % | Prec@5(avg) 49.14 %

Validation: Epoch: [ 1/160] | Seen data: [  20/  79] | Time(avg): 0.43 | Speed: (pics/sec):  2983
Curr loss:   nan | Avg loss:   nan | Prec@1(avg) 9.69 % | Prec@5(avg) 49.41 %

Validation: Epoch: [ 1/160] | Seen data: [  30/  79] | Time(avg): 0.30 | Speed: (pics/sec):  4202
Curr loss:   nan | Avg loss:   nan | Prec@1(avg) 9.77 % | Prec@5(avg) 50.16 %

Validation: Epoch: [ 1/160] | Seen data: [  40/  79] | Time(avg): 0.24 | Speed: (pics/sec):  5241
Curr loss:   nan | Avg loss:   nan | Prec@1(avg) 10.08 % | Prec@5(avg) 50.02 %

Validation: Epoch: [ 1/160] | Seen data: [  50/  79] | Time(avg): 0.21 | Speed: (pics/sec):  6215
Curr loss:   nan | Avg loss:   nan | Prec@1(avg) 9.78 % | Prec@5(avg) 50.11 %

Validation: Epoch: [ 1/160] | Seen data: [  60/  79] | Time(avg): 0.18 | Speed: (pics/sec):  7122
Curr loss:   nan | Avg loss:   nan | Prec@1(avg) 9.95 % | Prec@5(avg) 50.29 %

Validation: Epoch: [ 1/160] | Seen data: [  70/  79] | Time(avg): 0.16 | Speed: (pics/sec):  7950
Curr loss:   nan | Avg loss:   nan | Prec@1(avg) 10.08 % | Prec@5(avg) 50.22 %

Training: Num of GPUs: 1 | Epoch: [ 2/160] | [  10/ 391] | Time(avg): 1.20 | Speed: (pics/sec):  1064
Learning rate: 1.0201 | Curr loss: 2.3323 | Avg loss: 2.3322 | Prec@1(avg) 10.86 % | Prec@5(avg) 50.31 %

Training: Num of GPUs: 1 | Epoch: [ 2/160] | [  20/ 391] | Time(avg): 1.25 | Speed: (pics/sec):  1027
Learning rate: 1.0201 | Curr loss: 2.3076 | Avg loss: 2.3297 | Prec@1(avg) 10.55 % | Prec@5(avg) 49.22 %

Training: Num of GPUs: 1 | Epoch: [ 2/160] | [  30/ 391] | Time(avg): 1.19 | Speed: (pics/sec):  1080
Learning rate: 1.0201 | Curr loss: 2.3184 | Avg loss: 2.3294 | Prec@1(avg) 10.31 % | Prec@5(avg) 49.38 %

Training: Num of GPUs: 1 | Epoch: [ 2/160] | [  40/ 391] | Time(avg): 1.16 | Speed: (pics/sec):  1106
Learning rate: 1.0201 | Curr loss: 2.2977 | Avg loss: 2.3250 | Prec@1(avg) 10.39 % | Prec@5(avg) 50.25 %

Training: Num of GPUs: 1 | Epoch: [ 2/160] | [  50/ 391] | Time(avg): 1.15 | Speed: (pics/sec):  1116
Learning rate: 1.0201 | Curr loss: 2.3029 | Avg loss: 2.3239 | Prec@1(avg) 10.22 % | Prec@5(avg) 50.28 %

Training: Num of GPUs: 1 | Epoch: [ 2/160] | [  60/ 391] | Time(avg): 1.07 | Speed: (pics/sec):  1192
Learning rate: 1.0201 | Curr loss: 2.3199 | Avg loss: 2.3230 | Prec@1(avg) 10.25 % | Prec@5(avg) 50.27 %

Training: Num of GPUs: 1 | Epoch: [ 2/160] | [  70/ 391] | Time(avg): 1.04 | Speed: (pics/sec):  1226
Learning rate: 1.0201 | Curr loss: 2.3549 | Avg loss: 2.3228 | Prec@1(avg) 10.25 % | Prec@5(avg) 50.32 %

Training: Num of GPUs: 1 | Epoch: [ 2/160] | [  80/ 391] | Time(avg): 1.03 | Speed: (pics/sec):  1241
