
========> The following is the setup for this run:

2021_8_6_22_49_16_data_cifar10_arch_resnet18_init_kaimingn_GPUs_1_minib_128_opt_SGD+M_lr_1.04_lrpolicy_cosine_lr_ep_160

arch: resnet18
pretrained: False
resume: 
dataname: cifar10
datapath: ./data/cifar10/
workers: 20
batch_size: 128
init_policy: kaimingn
init_kaiming_mode: fan_in
init_kaiming_nonlinearity: relu
init_bias: zero
optimizer: SGD+M
epochs: 160
initial_epoch: 0
label_smoothing: 0.0
weight_decay: 5e-05
lr: 1.04
lr_policy: cosine_lr
warmup_length: 0
lr_gamma: 0.1
lr_steps: [80, 120]
lowest_lr: 0.001
scale_coslr: 0.05
exp_coslr: 1
normal_exp_scale: 1500
momentum: 0.9
nesterov: False
evaluate: False
print_freq_tr: 10
print_freq_ts: 10
config: cifar10_resnet18_train
logterminal: False
save_stages: False
gpu_idx: ['5']
local_rank: 0
channels_last: False
distributed: False
world_size: 1

=> Global rank of the current node is 0 and the process id is 44039.
=> There are 1 process(es) runing on GPU(s).
=> Visible GPU(s) are ['5'] for running 1 process(es).
=> Execute `nvidia-smi` on a differnt terminal to see used GPUs.
=> GPU 5 whose id is 0 is being used for training of the current process.

Files already downloaded and verified
=> The model, i.e., resnet18, is being replicated on 1 processes.

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [  10/ 391] | Time(avg): 2.13 | Speed: (pics/sec):   602
Learning rate: 1.0400 | Curr loss: 5.3849 | Avg loss: 19.0413 | Prec@1(avg) 9.14 % | Prec@5(avg) 44.77 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [  20/ 391] | Time(avg): 1.80 | Speed: (pics/sec):   710
Learning rate: 1.0400 | Curr loss: 5.1381 | Avg loss: 11.7169 | Prec@1(avg) 9.65 % | Prec@5(avg) 46.72 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [  30/ 391] | Time(avg): 1.63 | Speed: (pics/sec):   787
Learning rate: 1.0400 | Curr loss: 2.8861 | Avg loss: 9.0742 | Prec@1(avg) 9.53 % | Prec@5(avg) 47.14 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [  40/ 391] | Time(avg): 1.44 | Speed: (pics/sec):   886
Learning rate: 1.0400 | Curr loss: 2.5492 | Avg loss: 7.5082 | Prec@1(avg) 9.84 % | Prec@5(avg) 48.48 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [  50/ 391] | Time(avg): 1.29 | Speed: (pics/sec):   993
Learning rate: 1.0400 | Curr loss: 2.4540 | Avg loss: 6.5125 | Prec@1(avg) 9.84 % | Prec@5(avg) 48.94 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [  60/ 391] | Time(avg): 1.22 | Speed: (pics/sec):  1047
Learning rate: 1.0400 | Curr loss: 2.5056 | Avg loss: 5.8251 | Prec@1(avg) 10.04 % | Prec@5(avg) 50.09 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [  70/ 391] | Time(avg): 1.29 | Speed: (pics/sec):   989
Learning rate: 1.0400 | Curr loss: 2.2545 | Avg loss: 5.3524 | Prec@1(avg) 10.36 % | Prec@5(avg) 51.00 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [  80/ 391] | Time(avg): 1.28 | Speed: (pics/sec):   999
Learning rate: 1.0400 | Curr loss: 2.2349 | Avg loss: 4.9661 | Prec@1(avg) 10.96 % | Prec@5(avg) 52.85 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [  90/ 391] | Time(avg): 1.24 | Speed: (pics/sec):  1030
Learning rate: 1.0400 | Curr loss: 2.2725 | Avg loss: 4.6659 | Prec@1(avg) 11.51 % | Prec@5(avg) 54.08 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [ 100/ 391] | Time(avg): 1.23 | Speed: (pics/sec):  1042
Learning rate: 1.0400 | Curr loss: 2.2680 | Avg loss: 4.4307 | Prec@1(avg) 11.87 % | Prec@5(avg) 55.09 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [ 110/ 391] | Time(avg): 1.19 | Speed: (pics/sec):  1079
Learning rate: 1.0400 | Curr loss: 2.3633 | Avg loss: 4.2401 | Prec@1(avg) 11.92 % | Prec@5(avg) 55.88 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [ 120/ 391] | Time(avg): 1.18 | Speed: (pics/sec):  1081
Learning rate: 1.0400 | Curr loss: 2.3506 | Avg loss: 4.0813 | Prec@1(avg) 12.02 % | Prec@5(avg) 56.61 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [ 130/ 391] | Time(avg): 1.16 | Speed: (pics/sec):  1100
Learning rate: 1.0400 | Curr loss: 2.1974 | Avg loss: 3.9455 | Prec@1(avg) 12.26 % | Prec@5(avg) 57.01 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [ 140/ 391] | Time(avg): 1.17 | Speed: (pics/sec):  1092
Learning rate: 1.0400 | Curr loss: 2.1987 | Avg loss: 3.8295 | Prec@1(avg) 12.47 % | Prec@5(avg) 57.54 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [ 150/ 391] | Time(avg): 1.17 | Speed: (pics/sec):  1096
Learning rate: 1.0400 | Curr loss: 2.1780 | Avg loss: 3.7243 | Prec@1(avg) 12.64 % | Prec@5(avg) 58.07 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [ 160/ 391] | Time(avg): 1.17 | Speed: (pics/sec):  1093
Learning rate: 1.0400 | Curr loss: 2.0788 | Avg loss: 3.6286 | Prec@1(avg) 12.82 % | Prec@5(avg) 58.74 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [ 170/ 391] | Time(avg): 1.17 | Speed: (pics/sec):  1091
Learning rate: 1.0400 | Curr loss: 2.1161 | Avg loss: 3.5474 | Prec@1(avg) 13.05 % | Prec@5(avg) 59.28 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [ 180/ 391] | Time(avg): 1.16 | Speed: (pics/sec):  1104
Learning rate: 1.0400 | Curr loss: 2.1934 | Avg loss: 3.4786 | Prec@1(avg) 13.09 % | Prec@5(avg) 59.44 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [ 190/ 391] | Time(avg): 1.14 | Speed: (pics/sec):  1121
Learning rate: 1.0400 | Curr loss: 2.2634 | Avg loss: 3.4129 | Prec@1(avg) 13.25 % | Prec@5(avg) 59.94 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [ 200/ 391] | Time(avg): 1.13 | Speed: (pics/sec):  1134
Learning rate: 1.0400 | Curr loss: 2.1762 | Avg loss: 3.3528 | Prec@1(avg) 13.41 % | Prec@5(avg) 60.51 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [ 210/ 391] | Time(avg): 1.11 | Speed: (pics/sec):  1150
Learning rate: 1.0400 | Curr loss: 2.1532 | Avg loss: 3.2967 | Prec@1(avg) 13.62 % | Prec@5(avg) 61.00 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [ 220/ 391] | Time(avg): 1.10 | Speed: (pics/sec):  1159
Learning rate: 1.0400 | Curr loss: 2.0714 | Avg loss: 3.2453 | Prec@1(avg) 13.81 % | Prec@5(avg) 61.51 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [ 230/ 391] | Time(avg): 1.10 | Speed: (pics/sec):  1169
Learning rate: 1.0400 | Curr loss: 2.1346 | Avg loss: 3.1972 | Prec@1(avg) 13.99 % | Prec@5(avg) 62.07 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [ 240/ 391] | Time(avg): 1.09 | Speed: (pics/sec):  1179
Learning rate: 1.0400 | Curr loss: 2.3606 | Avg loss: 3.1579 | Prec@1(avg) 14.12 % | Prec@5(avg) 62.55 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [ 250/ 391] | Time(avg): 1.08 | Speed: (pics/sec):  1180
Learning rate: 1.0400 | Curr loss: 2.2299 | Avg loss: 3.1213 | Prec@1(avg) 14.20 % | Prec@5(avg) 62.78 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [ 260/ 391] | Time(avg): 1.08 | Speed: (pics/sec):  1188
Learning rate: 1.0400 | Curr loss: 1.9958 | Avg loss: 3.0867 | Prec@1(avg) 14.27 % | Prec@5(avg) 63.13 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [ 270/ 391] | Time(avg): 1.07 | Speed: (pics/sec):  1195
Learning rate: 1.0400 | Curr loss: 2.1797 | Avg loss: 3.0525 | Prec@1(avg) 14.37 % | Prec@5(avg) 63.47 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [ 280/ 391] | Time(avg): 1.06 | Speed: (pics/sec):  1204
Learning rate: 1.0400 | Curr loss: 2.0425 | Avg loss: 3.0203 | Prec@1(avg) 14.48 % | Prec@5(avg) 63.90 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [ 290/ 391] | Time(avg): 1.05 | Speed: (pics/sec):  1214
Learning rate: 1.0400 | Curr loss: 2.0154 | Avg loss: 2.9909 | Prec@1(avg) 14.51 % | Prec@5(avg) 64.19 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [ 300/ 391] | Time(avg): 1.05 | Speed: (pics/sec):  1224
Learning rate: 1.0400 | Curr loss: 2.0909 | Avg loss: 2.9615 | Prec@1(avg) 14.58 % | Prec@5(avg) 64.55 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [ 310/ 391] | Time(avg): 1.05 | Speed: (pics/sec):  1220
Learning rate: 1.0400 | Curr loss: 2.1607 | Avg loss: 2.9334 | Prec@1(avg) 14.65 % | Prec@5(avg) 64.93 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [ 320/ 391] | Time(avg): 1.05 | Speed: (pics/sec):  1225
Learning rate: 1.0400 | Curr loss: 2.1355 | Avg loss: 2.9065 | Prec@1(avg) 14.81 % | Prec@5(avg) 65.31 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [ 330/ 391] | Time(avg): 1.04 | Speed: (pics/sec):  1235
Learning rate: 1.0400 | Curr loss: 2.1282 | Avg loss: 2.8813 | Prec@1(avg) 14.91 % | Prec@5(avg) 65.67 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [ 340/ 391] | Time(avg): 1.04 | Speed: (pics/sec):  1235
Learning rate: 1.0400 | Curr loss: 2.1409 | Avg loss: 2.8585 | Prec@1(avg) 15.00 % | Prec@5(avg) 66.02 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [ 350/ 391] | Time(avg): 1.03 | Speed: (pics/sec):  1237
Learning rate: 1.0400 | Curr loss: 2.0833 | Avg loss: 2.8384 | Prec@1(avg) 15.08 % | Prec@5(avg) 66.26 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [ 360/ 391] | Time(avg): 1.03 | Speed: (pics/sec):  1237
Learning rate: 1.0400 | Curr loss: 2.0638 | Avg loss: 2.8172 | Prec@1(avg) 15.18 % | Prec@5(avg) 66.53 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [ 370/ 391] | Time(avg): 1.03 | Speed: (pics/sec):  1247
Learning rate: 1.0400 | Curr loss: 2.0151 | Avg loss: 2.7960 | Prec@1(avg) 15.25 % | Prec@5(avg) 66.84 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [ 380/ 391] | Time(avg): 1.02 | Speed: (pics/sec):  1255
