
========> The following is the setup for this run:

2021_8_6_22_49_21_data_cifar10_arch_resnet18_init_kaimingn_GPUs_1_minib_128_opt_SGD+M_lr_1.05_lrpolicy_cosine_lr_ep_160

arch: resnet18
pretrained: False
resume: 
dataname: cifar10
datapath: ./data/cifar10/
workers: 20
batch_size: 128
init_policy: kaimingn
init_kaiming_mode: fan_in
init_kaiming_nonlinearity: relu
init_bias: zero
optimizer: SGD+M
epochs: 160
initial_epoch: 0
label_smoothing: 0.0
weight_decay: 5e-05
lr: 1.05
lr_policy: cosine_lr
warmup_length: 0
lr_gamma: 0.1
lr_steps: [80, 120]
lowest_lr: 0.001
scale_coslr: 0.1
exp_coslr: 1
normal_exp_scale: 1500
momentum: 0.9
nesterov: False
evaluate: False
print_freq_tr: 10
print_freq_ts: 10
config: cifar10_resnet18_train
logterminal: False
save_stages: False
gpu_idx: ['6']
local_rank: 0
channels_last: False
distributed: False
world_size: 1

=> Global rank of the current node is 0 and the process id is 44643.
=> There are 1 process(es) runing on GPU(s).
=> Visible GPU(s) are ['6'] for running 1 process(es).
=> Execute `nvidia-smi` on a differnt terminal to see used GPUs.
=> GPU 6 whose id is 0 is being used for training of the current process.

Files already downloaded and verified
=> The model, i.e., resnet18, is being replicated on 1 processes.

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [  10/ 391] | Time(avg): 2.15 | Speed: (pics/sec):   594
Learning rate: 1.0500 | Curr loss: 8.0843 | Avg loss: 17.0350 | Prec@1(avg) 9.38 % | Prec@5(avg) 43.91 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [  20/ 391] | Time(avg): 2.08 | Speed: (pics/sec):   614
Learning rate: 1.0500 | Curr loss: 4.3496 | Avg loss: 11.0725 | Prec@1(avg) 10.20 % | Prec@5(avg) 47.93 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [  30/ 391] | Time(avg): 1.81 | Speed: (pics/sec):   707
Learning rate: 1.0500 | Curr loss: 2.7963 | Avg loss: 8.6494 | Prec@1(avg) 9.77 % | Prec@5(avg) 47.84 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [  40/ 391] | Time(avg): 1.57 | Speed: (pics/sec):   816
Learning rate: 1.0500 | Curr loss: 2.4606 | Avg loss: 7.1321 | Prec@1(avg) 9.98 % | Prec@5(avg) 48.46 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [  50/ 391] | Time(avg): 1.46 | Speed: (pics/sec):   874
Learning rate: 1.0500 | Curr loss: 2.3956 | Avg loss: 6.1844 | Prec@1(avg) 10.05 % | Prec@5(avg) 48.62 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [  60/ 391] | Time(avg): 1.34 | Speed: (pics/sec):   953
Learning rate: 1.0500 | Curr loss: 2.3101 | Avg loss: 5.5448 | Prec@1(avg) 10.03 % | Prec@5(avg) 48.71 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [  70/ 391] | Time(avg): 1.27 | Speed: (pics/sec):  1005
Learning rate: 1.0500 | Curr loss: 2.2888 | Avg loss: 5.0872 | Prec@1(avg) 9.98 % | Prec@5(avg) 48.95 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [  80/ 391] | Time(avg): 1.28 | Speed: (pics/sec):   999
Learning rate: 1.0500 | Curr loss: 2.3441 | Avg loss: 4.7439 | Prec@1(avg) 10.05 % | Prec@5(avg) 48.78 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [  90/ 391] | Time(avg): 1.25 | Speed: (pics/sec):  1028
Learning rate: 1.0500 | Curr loss: 2.3402 | Avg loss: 4.4763 | Prec@1(avg) 10.06 % | Prec@5(avg) 49.02 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [ 100/ 391] | Time(avg): 1.23 | Speed: (pics/sec):  1040
Learning rate: 1.0500 | Curr loss: 2.2914 | Avg loss: 4.2620 | Prec@1(avg) 10.23 % | Prec@5(avg) 49.20 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [ 110/ 391] | Time(avg): 1.24 | Speed: (pics/sec):  1034
Learning rate: 1.0500 | Curr loss: 2.3223 | Avg loss: 4.0886 | Prec@1(avg) 10.13 % | Prec@5(avg) 49.03 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [ 120/ 391] | Time(avg): 1.22 | Speed: (pics/sec):  1048
Learning rate: 1.0500 | Curr loss: 2.3216 | Avg loss: 3.9424 | Prec@1(avg) 10.05 % | Prec@5(avg) 48.94 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [ 130/ 391] | Time(avg): 1.21 | Speed: (pics/sec):  1059
Learning rate: 1.0500 | Curr loss: 2.3444 | Avg loss: 3.8187 | Prec@1(avg) 10.01 % | Prec@5(avg) 49.00 %

Training: Num of GPUs: 1 | Epoch: [ 1/160] | [ 140/ 391] | Time(avg): 1.20 | Speed: (pics/sec):  1066
Learning rate: 1.0500 | Curr loss: 2.3463 | Avg loss: 3.7129 | Prec@1(avg) 10.08 % | Prec@5(avg) 49.19 %

