
========> The following is the setup for this run:

2021_7_29_20_14_2_data_cifar10_arch_resnet34_init_kaimingn_GPUs_1_minib_128_opt_SGD+M_lr_0.05_lrpolicy_cosine_lr_ep_1

arch: resnet34
pretrained: False
resume: 
dataname: cifar10
datapath: ./data/cifar10/
workers: 20
batch_size: 128
init_policy: kaimingn
init_kaiming_mode: fan_in
init_kaiming_nonlinearity: relu
init_bias: zero
optimizer: SGD+M
epochs: 1
initial_epoch: 0
label_smoothing: 0.0
weight_decay: 0.0005
lr: 0.05
lr_policy: cosine_lr
warmup_length: 0
lr_gamma: 0.1
lr_steps: [80, 120]
lowest_lr: 0.001
scale_coslr: 1.06
exp_coslr: 1
normal_exp_scale: 1500
momentum: 0.9
nesterov: False
evaluate: False
print_freq_tr: 10
print_freq_ts: 10
config: cifar10_resnet34_train
logterminal: True
save_stages: False
gpu_idx: ['5']
local_rank: 0
channels_last: False
distributed: False
world_size: 1

=> Global rank of the current node is 0 and the process id is 50622.
=> There are 1 process(es) runing on GPU(s).
=> Visible GPU(s) are ['5'] for running 1 process(es).
=> Execute `nvidia-smi` on a differnt terminal to see used GPUs.
=> GPU 5 whose id is 0 is being used for training of the current process.

Files already downloaded and verified
=> The model, i.e., resnet34, is being replicated on 1 processes.

Training: Num of GPUs: 1 | Epoch: [ 1/ 1] | [  10/ 391] | Time(avg): 2.10 | Speed: (pics/sec):   611
Learning rate: 0.05000000 | Curr loss: 2.2825 | Avg loss: 3.0704 | Prec@1(avg) 20.27 % | Prec@5(avg) 71.16 %

Training: Num of GPUs: 1 | Epoch: [ 1/ 1] | [ 160/ 391] | Time(avg): 0.74 | Speed: (pics/sec):  1722
Learning rate: 0.05000000 | Curr loss: 2.2719 | Avg loss: 3.0190 | Prec@1(avg) 20.52 % | Prec@5(avg) 71.63 %

Training: Num of GPUs: 1 | Epoch: [ 1/ 1] | [ 170/ 391] | Time(avg): 0.74 | Speed: (pics/sec):  1738
Learning rate: 0.05000000 | Curr loss: 2.2746 | Avg loss: 2.9741 | Prec@1(avg) 20.66 % | Prec@5(avg) 71.84 %

Training: Num of GPUs: 1 | Epoch: [ 1/ 1] | [ 180/ 391] | Time(avg): 0.74 | Speed: (pics/sec):  1740
Learning rate: 0.05000000 | Curr loss: 2.0127 | Avg loss: 2.9271 | Prec@1(avg) 20.93 % | Prec@5(avg) 72.47 %

Training: Num of GPUs: 1 | Epoch: [ 1/ 1] | [ 190/ 391] | Time(avg): 0.73 | Speed: (pics/sec):  1751
Learning rate: 0.05000000 | Curr loss: 2.2191 | Avg loss: 2.8822 | Prec@1(avg) 21.32 % | Prec@5(avg) 73.01 %

Training: Num of GPUs: 1 | Epoch: [ 1/ 1] | [ 200/ 391] | Time(avg): 0.73 | Speed: (pics/sec):  1762
Learning rate: 0.05000000 | Curr loss: 1.9998 | Avg loss: 2.8380 | Prec@1(avg) 21.61 % | Prec@5(avg) 73.47 %

Training: Num of GPUs: 1 | Epoch: [ 1/ 1] | [ 210/ 391] | Time(avg): 0.72 | Speed: (pics/sec):  1772
Learning rate: 0.05000000 | Curr loss: 1.8783 | Avg loss: 2.7949 | Prec@1(avg) 21.93 % | Prec@5(avg) 74.00 %

Training: Num of GPUs: 1 | Epoch: [ 1/ 1] | [ 220/ 391] | Time(avg): 0.72 | Speed: (pics/sec):  1781
Learning rate: 0.05000000 | Curr loss: 2.0333 | Avg loss: 2.7611 | Prec@1(avg) 22.18 % | Prec@5(avg) 74.43 %

Training: Num of GPUs: 1 | Epoch: [ 1/ 1] | [ 230/ 391] | Time(avg): 0.72 | Speed: (pics/sec):  1789
Learning rate: 0.05000000 | Curr loss: 1.9454 | Avg loss: 2.7250 | Prec@1(avg) 22.64 % | Prec@5(avg) 74.87 %

Training: Num of GPUs: 1 | Epoch: [ 1/ 1] | [ 240/ 391] | Time(avg): 0.71 | Speed: (pics/sec):  1796
Learning rate: 0.05000000 | Curr loss: 1.9999 | Avg loss: 2.6988 | Prec@1(avg) 22.92 % | Prec@5(avg) 75.19 %

Training: Num of GPUs: 1 | Epoch: [ 1/ 1] | [ 250/ 391] | Time(avg): 0.71 | Speed: (pics/sec):  1802
Learning rate: 0.05000000 | Curr loss: 1.8500 | Avg loss: 2.6697 | Prec@1(avg) 23.24 % | Prec@5(avg) 75.56 %

Training: Num of GPUs: 1 | Epoch: [ 1/ 1] | [ 260/ 391] | Time(avg): 0.71 | Speed: (pics/sec):  1808
Learning rate: 0.05000000 | Curr loss: 1.8689 | Avg loss: 2.6417 | Prec@1(avg) 23.46 % | Prec@5(avg) 75.95 %

Training: Num of GPUs: 1 | Epoch: [ 1/ 1] | [ 270/ 391] | Time(avg): 0.71 | Speed: (pics/sec):  1814
Learning rate: 0.05000000 | Curr loss: 1.8226 | Avg loss: 2.6139 | Prec@1(avg) 23.80 % | Prec@5(avg) 76.30 %

Training: Num of GPUs: 1 | Epoch: [ 1/ 1] | [ 280/ 391] | Time(avg): 0.70 | Speed: (pics/sec):  1819
Learning rate: 0.05000000 | Curr loss: 1.8165 | Avg loss: 2.5871 | Prec@1(avg) 24.15 % | Prec@5(avg) 76.70 %

Training: Num of GPUs: 1 | Epoch: [ 1/ 1] | [ 290/ 391] | Time(avg): 0.70 | Speed: (pics/sec):  1824
Learning rate: 0.05000000 | Curr loss: 1.9113 | Avg loss: 2.5636 | Prec@1(avg) 24.42 % | Prec@5(avg) 77.04 %

Training: Num of GPUs: 1 | Epoch: [ 1/ 1] | [ 300/ 391] | Time(avg): 0.70 | Speed: (pics/sec):  1829
Learning rate: 0.05000000 | Curr loss: 2.0546 | Avg loss: 2.5417 | Prec@1(avg) 24.62 % | Prec@5(avg) 77.35 %

Training: Num of GPUs: 1 | Epoch: [ 1/ 1] | [ 310/ 391] | Time(avg): 0.70 | Speed: (pics/sec):  1834
Learning rate: 0.05000000 | Curr loss: 1.5929 | Avg loss: 2.5184 | Prec@1(avg) 24.81 % | Prec@5(avg) 77.66 %

Training: Num of GPUs: 1 | Epoch: [ 1/ 1] | [ 320/ 391] | Time(avg): 0.70 | Speed: (pics/sec):  1838
Learning rate: 0.05000000 | Curr loss: 1.8308 | Avg loss: 2.4969 | Prec@1(avg) 25.08 % | Prec@5(avg) 77.95 %

Training: Num of GPUs: 1 | Epoch: [ 1/ 1] | [ 330/ 391] | Time(avg): 0.70 | Speed: (pics/sec):  1841
Learning rate: 0.05000000 | Curr loss: 1.8936 | Avg loss: 2.4775 | Prec@1(avg) 25.33 % | Prec@5(avg) 78.21 %

Training: Num of GPUs: 1 | Epoch: [ 1/ 1] | [ 340/ 391] | Time(avg): 0.69 | Speed: (pics/sec):  1845
Learning rate: 0.05000000 | Curr loss: 1.9050 | Avg loss: 2.4571 | Prec@1(avg) 25.54 % | Prec@5(avg) 78.49 %

Training: Num of GPUs: 1 | Epoch: [ 1/ 1] | [ 350/ 391] | Time(avg): 0.69 | Speed: (pics/sec):  1849
Learning rate: 0.05000000 | Curr loss: 1.8262 | Avg loss: 2.4378 | Prec@1(avg) 25.78 % | Prec@5(avg) 78.74 %

Training: Num of GPUs: 1 | Epoch: [ 1/ 1] | [ 360/ 391] | Time(avg): 0.69 | Speed: (pics/sec):  1852
Learning rate: 0.05000000 | Curr loss: 1.8496 | Avg loss: 2.4202 | Prec@1(avg) 26.01 % | Prec@5(avg) 78.98 %

Training: Num of GPUs: 1 | Epoch: [ 1/ 1] | [ 370/ 391] | Time(avg): 0.69 | Speed: (pics/sec):  1856
Learning rate: 0.05000000 | Curr loss: 2.5435 | Avg loss: 2.4037 | Prec@1(avg) 26.35 % | Prec@5(avg) 79.21 %

Training: Num of GPUs: 1 | Epoch: [ 1/ 1] | [ 380/ 391] | Time(avg): 0.69 | Speed: (pics/sec):  1859
Learning rate: 0.05000000 | Curr loss: 1.9501 | Avg loss: 2.3899 | Prec@1(avg) 26.52 % | Prec@5(avg) 79.42 %

Training: Num of GPUs: 1 | Epoch: [ 1/ 1] | [ 390/ 391] | Time(avg): 0.69 | Speed: (pics/sec):  1863
Learning rate: 0.05000000 | Curr loss: 1.7638 | Avg loss: 2.3752 | Prec@1(avg) 26.71 % | Prec@5(avg) 79.67 %

Validation: Epoch: [ 1/ 1] | Seen data: [  10/  79] | Time(avg): 0.96 | Speed: (pics/sec):  1338
Curr loss: 1.7373 | Avg loss: 1.7837 | Prec@1(avg) 36.80 % | Prec@5(avg) 89.06 %

Validation: Epoch: [ 1/ 1] | Seen data: [  20/  79] | Time(avg): 0.53 | Speed: (pics/sec):  2410
Curr loss: 1.7540 | Avg loss: 1.7558 | Prec@1(avg) 38.12 % | Prec@5(avg) 89.26 %

Validation: Epoch: [ 1/ 1] | Seen data: [  30/  79] | Time(avg): 0.39 | Speed: (pics/sec):  3307
Curr loss: 1.5926 | Avg loss: 1.7397 | Prec@1(avg) 38.18 % | Prec@5(avg) 89.35 %

Validation: Epoch: [ 1/ 1] | Seen data: [  40/  79] | Time(avg): 0.31 | Speed: (pics/sec):  4071
Curr loss: 1.6672 | Avg loss: 1.7403 | Prec@1(avg) 37.95 % | Prec@5(avg) 89.69 %

Validation: Epoch: [ 1/ 1] | Seen data: [  50/  79] | Time(avg): 0.27 | Speed: (pics/sec):  4758
Curr loss: 1.6352 | Avg loss: 1.7338 | Prec@1(avg) 37.42 % | Prec@5(avg) 89.86 %

Validation: Epoch: [ 1/ 1] | Seen data: [  60/  79] | Time(avg): 0.24 | Speed: (pics/sec):  5376
Curr loss: 1.6951 | Avg loss: 1.7312 | Prec@1(avg) 37.36 % | Prec@5(avg) 89.77 %

Validation: Epoch: [ 1/ 1] | Seen data: [  70/  79] | Time(avg): 0.22 | Speed: (pics/sec):  5927
Curr loss: 1.5678 | Avg loss: 1.7321 | Prec@1(avg) 36.95 % | Prec@5(avg) 89.53 %

