
========> The following is the setup for this run:

2021_7_31_5_21_30_data_imagenet_arch_resnet50_init_kaimingn_GPUs_4_minib_205_opt_SGD+M_lr_0.35_lrpolicy_cosine_lr_ep_90

arch: resnet50
pretrained: False
resume: 
dataname: imagenet
datapath: /datasets/imagenet/
workers: 20
batch_size: 205
init_policy: kaimingn
init_kaiming_mode: fan_in
init_kaiming_nonlinearity: relu
init_bias: zero
optimizer: SGD+M
epochs: 90
initial_epoch: 0
label_smoothing: 0.0
weight_decay: 0.0001
lr: 0.35
lr_policy: cosine_lr
warmup_length: 0
lr_gamma: 0.1
lr_steps: [30, 60, 80]
lowest_lr: 0.0
scale_coslr: 1.02
exp_coslr: 1
normal_exp_scale: 1500
momentum: 0.9
nesterov: False
evaluate: False
print_freq_tr: 10
print_freq_ts: 10
config: imagenet_resnet50_train
logterminal: True
save_stages: False
gpu_idx: ['4', '5', '6', '7']
local_rank: 0
channels_last: False
distributed: True
world_size: 4

=> Global rank of the current node is 0 and the process id is 15981.
=> There are 4 process(es) runing on GPU(s).
=> Visible GPU(s) are ['4', '5', '6', '7'] for running 4 process(es).
=> Execute `nvidia-smi` on a differnt terminal to see used GPUs.
=> GPU 4 whose id is 0 is being used for training of the current process.

=> The model, i.e., resnet50, is being replicated on 4 processes.

Training: Num of GPUs: 4 | Epoch: [ 1/90] | [  10/1563] | Time(avg): 16.51 | Speed: (pics/sec):   497
Learning rate: 0.3500 | Curr loss: 19.5291 | Avg loss: 10.6089 | Prec@1(avg) 0.07 % | Prec@5(avg) 0.49 %

Training: Num of GPUs: 4 | Epoch: [ 1/90] | [  20/1563] | Time(avg): 12.68 | Speed: (pics/sec):   647
Learning rate: 0.3500 | Curr loss: 9.9938 | Avg loss: 11.0258 | Prec@1(avg) 0.08 % | Prec@5(avg) 0.47 %

Training: Num of GPUs: 4 | Epoch: [ 1/90] | [  30/1563] | Time(avg): 11.40 | Speed: (pics/sec):   719
Learning rate: 0.3500 | Curr loss: 7.6038 | Avg loss: 10.0360 | Prec@1(avg) 0.11 % | Prec@5(avg) 0.52 %

Training: Num of GPUs: 4 | Epoch: [ 1/90] | [  40/1563] | Time(avg): 10.78 | Speed: (pics/sec):   761
Learning rate: 0.3500 | Curr loss: 7.1963 | Avg loss: 9.3655 | Prec@1(avg) 0.11 % | Prec@5(avg) 0.56 %

Training: Num of GPUs: 4 | Epoch: [ 1/90] | [  50/1563] | Time(avg): 10.40 | Speed: (pics/sec):   788
Learning rate: 0.3500 | Curr loss: 7.0678 | Avg loss: 8.9116 | Prec@1(avg) 0.10 % | Prec@5(avg) 0.56 %

Training: Num of GPUs: 4 | Epoch: [ 1/90] | [  60/1563] | Time(avg): 10.15 | Speed: (pics/sec):   808
Learning rate: 0.3500 | Curr loss: 6.9836 | Avg loss: 8.5966 | Prec@1(avg) 0.11 % | Prec@5(avg) 0.58 %

