
========> The following is the setup for this run:

2021_8_2_19_49_57_data_imagenet_arch_resnet50_init_kaimingn_GPUs_4_minib_205_opt_SGD+M_lr_0.35_lrpolicy_cosine_lr_ep_90

arch: resnet50
pretrained: False
resume: 
dataname: imagenet
datapath: /datasets/imagenet/
workers: 20
batch_size: 205
init_policy: kaimingn
init_kaiming_mode: fan_in
init_kaiming_nonlinearity: relu
init_bias: zero
optimizer: SGD+M
epochs: 90
initial_epoch: 0
label_smoothing: 0.0
weight_decay: 0.0001
lr: 0.35
lr_policy: cosine_lr
warmup_length: 0
lr_gamma: 0.1
lr_steps: [30, 60, 80]
lowest_lr: 0.0
scale_coslr: 1.02
exp_coslr: 1
normal_exp_scale: 1500
momentum: 0.9
nesterov: False
evaluate: False
print_freq_tr: 10
print_freq_ts: 10
config: imagenet_resnet50_train
logterminal: True
save_stages: False
gpu_idx: ['0', '1', '2', '3']
local_rank: 0
channels_last: False
distributed: True
world_size: 4

=> Global rank of the current node is 0 and the process id is 48838.
=> There are 4 process(es) runing on GPU(s).
=> Visible GPU(s) are ['0', '1', '2', '3'] for running 4 process(es).
=> Execute `nvidia-smi` on a differnt terminal to see used GPUs.
=> GPU 0 whose id is 0 is being used for training of the current process.

=> The model, i.e., resnet50, is being replicated on 4 processes.

Training: Num of GPUs: 4 | Epoch: [ 1/90] | [ 430/1563] | Time(avg): 9.60 | Speed: (pics/sec):   854
Learning rate: 0.3500 | Curr loss: 6.6969 | Avg loss: 7.1232 | Prec@1(avg) 0.25 % | Prec@5(avg) 1.13 %

Training: Num of GPUs: 4 | Epoch: [ 1/90] | [ 440/1563] | Time(avg): 9.60 | Speed: (pics/sec):   854
Learning rate: 0.3500 | Curr loss: 6.6533 | Avg loss: 7.1129 | Prec@1(avg) 0.25 % | Prec@5(avg) 1.15 %

Training: Num of GPUs: 4 | Epoch: [ 1/90] | [ 450/1563] | Time(avg): 9.60 | Speed: (pics/sec):   854
Learning rate: 0.3500 | Curr loss: 6.6622 | Avg loss: 7.1035 | Prec@1(avg) 0.26 % | Prec@5(avg) 1.17 %

Training: Num of GPUs: 4 | Epoch: [ 1/90] | [ 460/1563] | Time(avg): 9.60 | Speed: (pics/sec):   854
Learning rate: 0.3500 | Curr loss: 6.6992 | Avg loss: 7.0942 | Prec@1(avg) 0.26 % | Prec@5(avg) 1.19 %

Training: Num of GPUs: 4 | Epoch: [ 1/90] | [ 470/1563] | Time(avg): 9.60 | Speed: (pics/sec):   854
Learning rate: 0.3500 | Curr loss: 6.6774 | Avg loss: 7.0847 | Prec@1(avg) 0.27 % | Prec@5(avg) 1.21 %

Training: Num of GPUs: 4 | Epoch: [ 1/90] | [ 480/1563] | Time(avg): 9.61 | Speed: (pics/sec):   854
Learning rate: 0.3500 | Curr loss: 6.6535 | Avg loss: 7.0756 | Prec@1(avg) 0.27 % | Prec@5(avg) 1.24 %

Training: Num of GPUs: 4 | Epoch: [ 1/90] | [ 490/1563] | Time(avg): 9.61 | Speed: (pics/sec):   853
Learning rate: 0.3500 | Curr loss: 6.5403 | Avg loss: 7.0666 | Prec@1(avg) 0.28 % | Prec@5(avg) 1.26 %

Training: Num of GPUs: 4 | Epoch: [ 1/90] | [ 500/1563] | Time(avg): 9.61 | Speed: (pics/sec):   853
Learning rate: 0.3500 | Curr loss: 6.5849 | Avg loss: 7.0578 | Prec@1(avg) 0.29 % | Prec@5(avg) 1.29 %

Training: Num of GPUs: 4 | Epoch: [ 1/90] | [ 510/1563] | Time(avg): 9.62 | Speed: (pics/sec):   853
Learning rate: 0.3500 | Curr loss: 6.6510 | Avg loss: 7.0491 | Prec@1(avg) 0.29 % | Prec@5(avg) 1.30 %

Training: Num of GPUs: 4 | Epoch: [ 1/90] | [ 520/1563] | Time(avg): 9.62 | Speed: (pics/sec):   853
Learning rate: 0.3500 | Curr loss: 6.5491 | Avg loss: 7.0405 | Prec@1(avg) 0.30 % | Prec@5(avg) 1.33 %

Training: Num of GPUs: 4 | Epoch: [ 1/90] | [ 530/1563] | Time(avg): 9.62 | Speed: (pics/sec):   853
Learning rate: 0.3500 | Curr loss: 6.5519 | Avg loss: 7.0319 | Prec@1(avg) 0.30 % | Prec@5(avg) 1.35 %

Training: Num of GPUs: 4 | Epoch: [ 1/90] | [ 540/1563] | Time(avg): 9.62 | Speed: (pics/sec):   853
Learning rate: 0.3500 | Curr loss: 6.6151 | Avg loss: 7.0237 | Prec@1(avg) 0.31 % | Prec@5(avg) 1.37 %

Training: Num of GPUs: 4 | Epoch: [ 1/90] | [ 550/1563] | Time(avg): 9.62 | Speed: (pics/sec):   853
Learning rate: 0.3500 | Curr loss: 6.5423 | Avg loss: 7.0156 | Prec@1(avg) 0.31 % | Prec@5(avg) 1.40 %

Training: Num of GPUs: 4 | Epoch: [ 1/90] | [ 560/1563] | Time(avg): 9.62 | Speed: (pics/sec):   853
Learning rate: 0.3500 | Curr loss: 6.5611 | Avg loss: 7.0073 | Prec@1(avg) 0.32 % | Prec@5(avg) 1.42 %

Training: Num of GPUs: 4 | Epoch: [ 1/90] | [ 570/1563] | Time(avg): 9.62 | Speed: (pics/sec):   853
Learning rate: 0.3500 | Curr loss: 6.4983 | Avg loss: 6.9993 | Prec@1(avg) 0.33 % | Prec@5(avg) 1.45 %

Training: Num of GPUs: 4 | Epoch: [ 1/90] | [ 580/1563] | Time(avg): 9.62 | Speed: (pics/sec):   853
Learning rate: 0.3500 | Curr loss: 6.5370 | Avg loss: 6.9914 | Prec@1(avg) 0.34 % | Prec@5(avg) 1.48 %

Training: Num of GPUs: 4 | Epoch: [ 1/90] | [ 590/1563] | Time(avg): 9.62 | Speed: (pics/sec):   853
Learning rate: 0.3500 | Curr loss: 6.4916 | Avg loss: 6.9831 | Prec@1(avg) 0.34 % | Prec@5(avg) 1.51 %

Training: Num of GPUs: 4 | Epoch: [ 1/90] | [ 600/1563] | Time(avg): 9.62 | Speed: (pics/sec):   853
Learning rate: 0.3500 | Curr loss: 6.4968 | Avg loss: 6.9752 | Prec@1(avg) 0.35 % | Prec@5(avg) 1.53 %

Training: Num of GPUs: 4 | Epoch: [ 1/90] | [ 610/1563] | Time(avg): 9.62 | Speed: (pics/sec):   852
Learning rate: 0.3500 | Curr loss: 6.5012 | Avg loss: 6.9674 | Prec@1(avg) 0.35 % | Prec@5(avg) 1.55 %

Training: Num of GPUs: 4 | Epoch: [ 1/90] | [ 620/1563] | Time(avg): 9.62 | Speed: (pics/sec):   852
